0	888.9416000000008	854.7487159999987
1	814.206924	892.8354360000002
2	870.6944000000002	871.4649759999996
3	890.6519160000006	902.2983999999992
4	870.0019000000002	968.7893760000004
5	814.1224000000003	900.401216
6	849.4839999999988	889.7241439999991
7	857.0202240000006	868.8082359999999
8	889.1444160000001	820.3944
9	985.865100000001	916.6405439999994
10	912.4303999999995	902.0934839999992
11	776.440464	872.7319159999998
12	843.0760440000005	881.0149759999995
13	858.6732160000007	877.9768759999994
14	794.152464	834.1431359999998
15	796.9624760000008	938.0136439999994
16	864.7644959999992	889.6985439999993
17	831.8651959999999	881.6347960000002
18	832.4248959999998	941.9755960000002
19	835.6555639999998	895.037964
20	839.0245239999999	935.9813559999996
21	816.6462839999997	897.1246559999996
22	822.6524000000004	850.8789239999994
23	874.735244	928.331024
24	907.2415840000002	851.6837760000005
25	845.2168960000001	856.8908159999994
26	812.4968759999991	895.643084
27	809.465323999999	845.2099000000005
28	924.6806559999998	860.9218560000011
29	833.9090360000007	845.0883960000001
30	889.9163960000005	841.6732160000006
31	847.324044	909.763296
32	832.7475999999999	899.6675
33	850.872656	916.0210559999986
34	864.4859640000001	866.9133560000008
35	861.1051359999993	894.2816960000002
36	870.5437559999995	884.7519160000003
37	808.413899999999	914.9823839999995
38	798.615499999999	856.0368759999996
39	826.7843360000004	881.415596
40	811.4392639999985	929.316896
41	894.7596	886.2459000000001
42	870.4015360000001	906.1455840000002
43	827.7634040000004	882.4575039999995
44	901.8127159999996	890.9946040000005
45	877.5762240000005	861.273984
46	893.542704	923.2717560000004
47	959.8008440000001	919.3802039999998
48	855.1258999999997	926.8592159999994
49	832.4586360000005	947.4416639999997
50	876.738336	356.6195960000002
51	845.3020959999999	922.8098999999997
52	816.6955959999995	925.3378359999997
53	866.9302240000006	925.1562359999995
54	828.4061759999996	861.4139360000001
55	865.8637440000003	871.0675640000004
56	836.4432760000002	884.5603960000008
57	855.4895999999998	902.507136
58	828.8626359999992	861.6287040000002
59	844.7131640000003	886.5139
60	856.1383999999989	940.7410999999996
61	889.3938999999996	854.228463999999
62	774.2837559999998	878.5984000000003
63	842.0087840000008	847.5462839999991
64	839.9013239999999	895.2708160000008
65	892.4563999999993	945.032876000001
66	875.5704640000006	840.0850039999996
67	825.8022840000001	853.7018560000013
68	875.0461440000008	885.615404
69	830.4179000000003	901.3499000000005
70	833.8035639999998	926.1382839999994
71	809.223664	838.5658040000001
72	837.8151360000002	852.6615159999992
73	927.9024000000009	849.7166840000006
74	845.5739000000004	918.5683959999997
75	858.6210360000003	894.5419000000009
76	828.8786360000001	926.649356
77	898.1462559999995	905.2822839999999
78	766.4498560000005	852.4085239999997
79	829.215344	908.9844
80	873.2195999999997	861.8818999999999
81	892.38	869.5483959999991
82	876.4704959999999	859.1356959999995
83	843.9587359999999	856.7493560000001
84	791.7112959999998	882.3651959999993
85	839.5363960000012	826.2367159999997
86	879.0675	869.8218999999999
87	866.1712440000005	929.9560760000008
88	827.1658039999995	895.8936440000016
89	850.3934559999999	851.880364
90	900.0395999999998	806.3816000000002
91	891.1091000000008	954.5168439999998
92	863.0626560000005	844.8906560000007
93	881.796304000001	866.8611639999996
94	841.1339960000004	856.3880959999998
95	275.6366239999998	869.8709560000001
96	868.4283839999997	892.3524960000005
97	868.1094839999986	960.4512759999988
98	844.5259640000006	857.0943839999998
99	871.7936439999996	872.8336960000013
100	885.0301239999993	914.9556159999995
101	888.9416000000008	887.3755640000008
102	814.206924	889.0580000000018
103	870.6944000000002	854.7487159999987
104	890.6519160000006	892.8354360000002
105	870.0019000000002	871.4649759999996
106	814.1224000000003	902.2983999999992
107	849.4839999999988	968.7893760000004
108	857.0202240000006	900.401216
109	889.1444160000001	889.7241439999991
110	985.865100000001	868.8082359999999
111	912.4303999999995	820.3944
112	776.440464	916.6405439999994
113	843.0760440000005	902.0934839999992
114	858.6732160000007	872.7319159999998
115	794.152464	881.0149759999995
116	796.9624760000008	877.9768759999994
117	864.7644959999992	834.1431359999998
118	831.8651959999999	938.0136439999994
119	832.4248959999998	889.6985439999993
120	835.6555639999998	881.6347960000002
121	839.0245239999999	941.9755960000002
122	816.6462839999997	895.037964
123	822.6524000000004	935.9813559999996
124	874.735244	897.1246559999996
125	907.2415840000002	850.8789239999994
126	845.2168960000001	928.331024
